"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.947950520E-1,-2.076880634E-2,2.102841735E-1,-6.215370819E-2
7.971766150E-1,-1.206423342E-2,2.153236568E-1,-5.222744122E-2
7.995581770E-1,-8.399149403E-3,2.249445021E-1,-5.238015205E-2
8.019397400E-1,6.566607859E-3,2.250972092E-1,-5.589252338E-2
8.043213020E-1,2.504473738E-2,2.250972092E-1,-5.955760926E-2
8.067028650E-1,3.619270027E-2,2.238755226E-1,-7.299624383E-2
8.090844270E-1,4.352286831E-2,2.153236568E-1,-8.765657991E-2
8.114659900E-1,4.734066129E-2,1.934858710E-1,-9.743013978E-2
8.138475520E-1,3.894151375E-2,1.534753740E-1,-1.035386100E-1
8.162291150E-1,2.672456764E-2,1.023169160E-1,-1.094943732E-1
8.186106770E-1,1.450762246E-2,5.375456065E-2,-1.130067408E-1
8.209922400E-1,3.665083554E-3,5.192201585E-3,-1.191152185E-1
8.233738020E-1,-1.221694518E-3,-3.970507160E-2,-1.250709742E-1
8.257553650E-1,3.054236295E-4,-6.765133142E-2,-1.250709742E-1
8.281369270E-1,1.527118147E-3,-8.704573661E-2,-1.226275861E-1
8.305184900E-1,3.054236295E-3,-1.052184403E-1,-1.127013192E-1
8.329000520E-1,5.650337320E-3,-1.195733473E-1,-1.027750522E-1
8.352816150E-1,4.428642802E-3,-1.378987730E-1,-9.910997003E-2
8.376631770E-1,4.581354558E-3,-1.583621502E-1,-9.544488788E-2
8.400447400E-1,8.399149403E-3,-1.681357026E-1,-8.674030751E-2
8.424263020E-1,1.099525020E-2,-1.740914732E-1,-8.063183725E-2
8.448078650E-1,1.588202827E-2,-1.704263836E-1,-7.452336699E-2
8.471894270E-1,2.092151903E-2,-1.655396074E-1,-6.719319522E-2
8.495709900E-1,2.336490713E-2,-1.557660550E-1,-5.986303091E-2
8.519525520E-1,2.840439789E-2,-1.435490996E-1,-4.764608666E-2
8.543341150E-1,3.206948191E-2,-1.325538605E-1,-3.649812192E-2
8.567156770E-1,3.451287001E-2,-1.252236813E-1,-3.405473381E-2
8.590972400E-1,3.084778599E-2,-1.240019947E-1,-3.420744836E-2
8.614788020E-1,2.718270384E-2,-1.215586066E-1,-2.932066843E-2
8.638603650E-1,2.336490713E-2,-1.178935245E-1,-1.939439960E-2
8.662419270E-1,2.596100792E-2,-1.117850468E-1,-7.177455351E-3
8.686234900E-1,2.596100792E-2,-1.032331884E-1,6.261184346E-3
8.710050520E-1,2.473931387E-2,-8.735115826E-2,1.847812906E-2
8.733866150E-1,2.229592577E-2,-7.284353673E-2,2.947338112E-2
8.757681770E-1,1.847812906E-2,-4.978405312E-2,3.665083647E-2
8.781497400E-1,1.206423342E-2,-2.550287358E-2,3.176405653E-2
8.805313020E-1,8.246437646E-3,-9.773556143E-3,2.183778957E-2
8.829128650E-1,-6.108472589E-4,3.359660041E-3,1.206423342E-2
8.852944270E-1,-4.428642802E-3,1.542389300E-2,-1.527118147E-3
8.876759900E-1,-9.468132630E-3,2.626643144E-2,-1.130067464E-2
8.900575520E-1,-1.206423342E-2,3.833066672E-2,-2.000524849E-2
8.924391150E-1,-1.588202827E-2,4.321744293E-2,-2.855710872E-2
8.948206770E-1,-1.725643501E-2,4.428642616E-2,-3.466558084E-2
8.972022400E-1,-1.725643501E-2,4.672981426E-2,-3.466558084E-2
8.995838020E-1,-1.969982497E-2,4.550812021E-2,-3.588727489E-2
9.019653650E-1,-1.969982497E-2,3.939964995E-2,-3.710897267E-2
9.043469270E-1,-2.092151903E-2,3.344388679E-2,-3.710897267E-2
9.067284900E-1,-2.092151903E-2,2.855710872E-2,-3.955236077E-2
