"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.780513600E-1,3.695734590E-2,-3.802636266E-2,-1.780672222E-1
3.802923880E-1,4.062253982E-2,-3.940080851E-2,-1.829541475E-1
3.825374440E-1,4.321871698E-2,-3.940080851E-2,-1.878410578E-1
3.847763350E-1,4.444044828E-2,-3.817907721E-2,-1.927279830E-1
3.870127240E-1,4.581489414E-2,-3.573561832E-2,-2.000583708E-1
3.892461230E-1,4.214970022E-2,-3.451388702E-2,-2.025018334E-1
3.914825120E-1,3.863722831E-2,-2.840523422E-2,-2.073887438E-1
3.937194500E-1,3.008511290E-2,-2.458732575E-2,-2.098322064E-1
3.959566330E-1,2.153299935E-2,-2.443460934E-2,-2.136501223E-1
3.981914360E-1,1.282817032E-2,-2.428189293E-2,-2.148718536E-1
4.004275810E-1,4.276056774E-3,-2.412917651E-2,-2.162462920E-1
4.026640310E-1,-1.053742506E-2,-2.504547499E-2,-2.188424766E-1
4.049004810E-1,-2.153299935E-2,-2.596177347E-2,-2.176207453E-1
4.071368700E-1,-3.649919853E-2,-3.298672289E-2,-2.189951837E-1
4.093730760E-1,-4.642575979E-2,-3.649919853E-2,-2.179261744E-1
4.116097090E-1,-5.635231733E-2,-4.108068720E-2,-2.156354338E-1
4.138467700E-1,-6.505715102E-2,-4.459316283E-2,-2.180788964E-1
4.160820610E-1,-8.231408894E-2,-4.062253982E-2,-2.145664245E-1
4.183181450E-1,-9.453139454E-2,-4.153883830E-2,-2.098322064E-1
4.205542290E-1,-1.044579595E-1,-4.016438872E-2,-2.073887438E-1
4.227908010E-1,-1.178969890E-1,-3.863722831E-2,-2.050980031E-1
4.250271900E-1,-1.290452778E-1,-3.726277873E-2,-2.040289938E-1
4.272635180E-1,-1.365283877E-1,-3.833179548E-2,-2.003637999E-1
4.295001510E-1,-1.478293836E-1,-4.657847434E-2,-1.944078654E-1
4.317373950E-1,-1.553124934E-1,-5.253441259E-2,-1.870774776E-1
4.339727460E-1,-1.629483104E-1,-6.322455406E-2,-1.786780804E-1
4.362097460E-1,-1.656972021E-1,-7.544185966E-2,-1.689042449E-1
4.384446710E-1,-1.696678251E-1,-8.384125680E-2,-1.556179225E-1
4.406816700E-1,-1.725694388E-1,-9.834930301E-2,-1.409571618E-1
4.429143360E-1,-1.765400618E-1,-1.067487001E-1,-1.177442744E-1
4.451421800E-1,-1.745547503E-1,-1.165225431E-1,-8.964447677E-2
4.473903490E-1,-1.750128865E-1,-1.322523206E-1,-6.032294407E-2
