"Time (s)","Temperature (°C)"
1.137542732E2,2.633593750E1
1.137721646E2,2.634375000E1
1.137900563E2,2.632031250E1
1.138079474E2,2.633593750E1
1.138258388E2,2.633593750E1
1.138437302E2,2.634375000E1
1.138616098E2,2.636328125E1
1.138795101E2,2.637109375E1
1.138974045E2,2.634375000E1
1.139152986E2,2.633593750E1
1.139331874E2,2.633593750E1
1.139510785E2,2.628515625E1
1.139689702E2,2.634765625E1
1.139868618E2,2.637109375E1
1.140047530E2,2.630859375E1
1.140226445E2,2.633203125E1
1.140405355E2,2.630859375E1
1.140584186E2,2.632421875E1
1.140763185E2,2.630859375E1
1.140942101E2,2.631640625E1
1.141121015E2,2.631250000E1
1.141299926E2,2.632812500E1
1.141478843E2,2.632031250E1
1.141657758E2,2.630078125E1
1.141836549E2,2.632421875E1
1.142015585E2,2.632812500E1
1.142194499E2,2.633593750E1
1.142373298E2,2.630078125E1
1.142552355E2,2.637500000E1
1.142731265E2,2.632812500E1
1.142910182E2,2.632812500E1
1.143089069E2,2.631250000E1
1.143267983E2,2.631250000E1
1.143446898E2,2.631250000E1
1.143625809E2,2.631250000E1
1.143804713E2,2.632031250E1
1.143983668E2,2.631250000E1
1.144162554E2,2.634375000E1
1.144341468E2,2.637890625E1
1.144520382E2,2.631250000E1
1.144699325E2,2.633593750E1
1.144878210E2,2.635546875E1
1.145057123E2,2.632031250E1
1.145236037E2,2.632031250E1
1.145414854E2,2.634375000E1
1.145593837E2,2.629296875E1
