"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.398766167E0,-9.265731812E-2,5.493576050E-2,9.821076965E0
1.408808167E0,-9.235794067E-2,6.047424316E-2,9.836494904E0
1.418850167E0,-9.325607300E-2,5.837860107E-2,9.839189301E0
1.428891167E0,-8.831634521E-2,5.748046875E-2,9.841135254E0
1.438933167E0,-9.205856323E-2,5.613327026E-2,9.835596771E0
1.448975167E0,-9.699829102E-2,5.942642212E-2,9.832602997E0
1.459016167E0,-8.502319336E-2,6.346801758E-2,9.840536499E0
1.469058167E0,-9.624984741E-2,6.167175293E-2,9.832303619E0
1.479100167E0,-8.786727905E-2,5.763015747E-2,9.837842102E0
1.489141167E0,-8.816665649E-2,6.885681152E-2,9.820178833E0
1.499183167E0,-9.041198730E-2,5.867797852E-2,9.831555176E0
1.509225167E0,-8.936416626E-2,6.361770630E-2,9.837393036E0
1.519266167E0,-1.002914429E-1,5.463638306E-2,9.843829651E0
1.529308167E0,-1.016386414E-1,5.763015747E-2,9.843380585E0
1.539350167E0,-8.666976929E-2,5.493576050E-2,9.832153931E0
1.549391167E0,-9.669891357E-2,6.107299805E-2,9.838440857E0
1.559433167E0,-9.086105347E-2,5.463638306E-2,9.834249573E0
1.569475167E0,-8.681945801E-2,6.511459351E-2,9.835896149E0
1.579516167E0,-8.981323242E-2,6.271957397E-2,9.831405487E0
1.589558167E0,-9.714797974E-2,6.047424316E-2,9.839039612E0
1.599600167E0,-1.038839722E-1,5.748046875E-2,9.842482452E0
1.609641167E0,-9.340576172E-2,5.523513794E-2,9.836794281E0
1.619683167E0,-8.936416626E-2,6.167175293E-2,9.827962646E0
1.629725167E0,-9.160949707E-2,5.972579956E-2,9.833800507E0
1.639766167E0,-9.220825195E-2,5.478607178E-2,9.839937744E0
1.649808167E0,-9.370513916E-2,5.972579956E-2,9.829459534E0
1.659850167E0,-8.876541138E-2,5.807922363E-2,9.832303619E0
1.669891167E0,-8.726852417E-2,5.613327026E-2,9.835896149E0
1.679933167E0,-8.696914673E-2,6.212081909E-2,9.837692413E0
1.689975167E0,-9.220825195E-2,5.478607178E-2,9.828561401E0
1.700017167E0,-8.652008057E-2,6.122268677E-2,9.831704865E0
1.710058167E0,-9.190887451E-2,6.152206421E-2,9.841434631E0
1.720100167E0,-9.295669556E-2,6.721023560E-2,9.846524048E0
1.730142167E0,-9.280700684E-2,6.496490479E-2,9.840237122E0
1.740183167E0,-8.517288208E-2,5.763015747E-2,9.840087433E0
1.750225167E0,-8.607101440E-2,5.807922363E-2,9.842931519E0
1.760267167E0,-9.729766846E-2,5.703140259E-2,9.827064514E0
1.770308167E0,-9.220825195E-2,6.197113037E-2,9.829309845E0
1.780350167E0,-9.175918579E-2,6.750961304E-2,9.835447083E0
1.790392167E0,-7.993377686E-2,6.122268677E-2,9.831854553E0
1.800433167E0,-8.442443848E-2,5.628295898E-2,9.838590546E0
1.810475167E0,-9.190887451E-2,5.957611084E-2,9.834399261E0
1.820517167E0,-9.295669556E-2,5.957611084E-2,9.835447083E0
1.830558167E0,-8.337661743E-2,6.122268677E-2,9.841135254E0
1.840600167E0,-9.026229858E-2,5.149291992E-2,9.842332764E0
1.850642167E0,-9.684860229E-2,6.107299805E-2,9.836195526E0
1.860683167E0,-9.669891357E-2,6.406677246E-2,9.836494904E0
1.870725167E0,-9.145980835E-2,5.583389282E-2,9.834998016E0
1.880767167E0,-8.831634521E-2,6.077362061E-2,9.836045837E0
1.890808167E0,-9.355545044E-2,5.822891235E-2,9.827962646E0
1.900850167E0,-9.744735718E-2,5.658233643E-2,9.836644592E0
1.910892167E0,-9.026229858E-2,6.167175293E-2,9.830956421E0
1.920933167E0,-9.280700684E-2,6.122268677E-2,9.825268250E0
1.930975167E0,-8.846603394E-2,6.077362061E-2,9.835147705E0
1.941017167E0,-9.415420532E-2,5.852828979E-2,9.828112335E0
1.951058167E0,-9.205856323E-2,6.616241455E-2,9.827962646E0
1.961100292E0,-8.906478882E-2,6.271957397E-2,9.839937744E0
1.971142292E0,-8.607101440E-2,6.062393188E-2,9.842931519E0
1.981183292E0,-8.217910767E-2,6.406677246E-2,9.831255798E0
1.991225292E0,-9.116043091E-2,5.433700562E-2,9.825867004E0
2.001267292E0,-8.951385498E-2,6.002517700E-2,9.829758911E0
2.011308292E0,-8.442443848E-2,5.658233643E-2,9.834698639E0
2.021350292E0,-9.190887451E-2,6.242019653E-2,9.843081207E0
2.031392292E0,-8.891510010E-2,6.750961304E-2,9.843679962E0
2.041433292E0,-8.996292114E-2,6.002517700E-2,9.830207977E0
2.051475292E0,-9.101074219E-2,5.912704468E-2,9.833800507E0
2.061517292E0,-8.921447754E-2,6.481521606E-2,9.832004242E0
