"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.428043272E0,-2.866999865E0,8.796199799E0,-4.124819946E1
3.438052793E0,-2.427799940E0,8.552199364E0,-3.980859756E1
3.448050108E0,-1.146799922E0,8.845000267E0,-3.996719742E1
3.458053037E0,-2.476599932E0,9.088999748E0,-4.113840103E1
3.468055235E0,-2.013000011E0,8.918199539E0,-4.030879974E1
3.478053037E0,-1.268800020E0,8.576600075E0,-3.925959778E1
3.488041074E0,-2.195999861E0,8.722999573E0,-4.061380005E1
3.498052793E0,-1.988600016E0,8.527799606E0,-4.129700089E1
3.508041319E0,-2.586400032E0,8.625399590E0,-4.072359848E1
3.518052549E0,-2.122799873E0,8.454599380E0,-3.989400101E1
3.528040586E0,-1.354200006E0,8.466799736E0,-3.956459808E1
3.538041319E0,-1.732399940E0,9.027999878E0,-4.008919907E1
3.548041319E0,-1.659199953E0,8.954799652E0,-3.918639755E1
3.558052793E0,-2.708400011E0,9.015799522E0,-4.013800049E1
3.568034971E0,-1.366400003E0,9.040200233E0,-3.936940002E1
3.578041074E0,-2.000799894E0,8.442399979E0,-4.069919968E1
3.588040830E0,-2.000799894E0,8.918199539E0,-4.071139908E1
3.598041319E0,-2.183799982E0,9.479399681E0,-4.093099976E1
3.608047422E0,-2.684000015E0,9.088999748E0,-4.094319916E1
3.618040830E0,-2.220399857E0,8.637599945E0,-4.021120071E1
3.628053037E0,-1.890999913E0,8.722999573E0,-4.110179901E1
3.638051328E0,-1.707999945E0,8.442399979E0,-4.088219833E1
3.648048887E0,-1.988600016E0,8.344799995E0,-4.099200058E1
3.658041074E0,-1.720199943E0,8.832799911E0,-4.028440094E1
3.668053037E0,-1.744599938E0,9.027999878E0,-3.968659973E1
3.678041319E0,-1.903199911E0,9.198800087E0,-4.071139908E1
3.688052549E0,-2.403399944E0,8.527799606E0,-4.061380005E1
3.698041319E0,-2.037400007E0,8.845000267E0,-3.960120010E1
3.708053037E0,-1.903199911E0,8.442399979E0,-4.068700027E1
3.718041319E0,-1.512799978E0,8.820599556E0,-4.068700027E1
3.728053281E0,-1.903199911E0,9.003600121E0,-4.069919968E1
3.738044004E0,-2.866999865E0,9.088999748E0,-4.115060043E1
3.748040830E0,-1.378600001E0,8.576600075E0,-3.895459747E1
3.758036436E0,-1.805599928E0,8.344799995E0,-4.078459930E1
3.768052549E0,-1.610399961E0,8.344799995E0,-4.077239990E1
3.778049863E0,-2.195999861E0,8.527799606E0,-4.069919968E1
3.788043272E0,-2.220399857E0,8.649800301E0,-3.990620041E1
3.798052793E0,-1.342000008E0,8.649800301E0,-4.006480026E1
3.808040830E0,-1.537199974E0,8.649800301E0,-4.007699966E1
3.818052793E0,-1.707999945E0,8.442399979E0,-4.078459930E1
3.828041074E0,-2.183799982E0,8.808400154E0,-4.111399841E1
3.838052793E0,-1.720199943E0,8.356999397E0,-4.027219772E1
3.848041319E0,-1.427399993E0,8.454599380E0,-4.036980057E1
3.858052549E0,-1.903199911E0,8.539999962E0,-4.068700027E1
3.868051084E0,-1.622599959E0,9.113399506E0,-4.049179840E1
3.878041074E0,-2.305799961E0,9.101200104E0,-4.032099915E1
3.888040830E0,-1.829999924E0,9.027999878E0,-3.989400101E1
3.898041563E0,-1.427399993E0,8.735199928E0,-4.027219772E1
3.908043272E0,-1.732399940E0,8.649800301E0,-3.997940063E1
