"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.505821210E0,2.161839867E1,8.198399544E0,2.732800007E0
3.515833173E0,2.152079964E1,8.283800125E0,2.732800007E0
3.525821210E0,2.152079964E1,7.905600071E0,2.537600040E0
3.535832684E0,2.121579933E1,7.625000000E0,2.830399990E0
3.545820966E0,2.121579933E1,7.063799858E0,2.952399969E0
3.555833173E0,2.178919983E1,7.454199791E0,3.464799881E0
3.565824383E0,2.178919983E1,7.454199791E0,3.269599915E0
3.575833173E0,2.178919983E1,7.173599720E0,3.379400015E0
3.585821698E0,2.159399986E1,6.978399754E0,3.269599915E0
3.595833173E0,2.177700043E1,7.075999737E0,3.574599981E0
3.605840008E0,2.188679886E1,7.075999737E0,3.379400015E0
3.615832928E0,2.167939949E1,6.990599632E0,3.672199965E0
3.625832928E0,2.117919922E1,6.990599632E0,4.160200119E0
3.635821210E0,2.119140053E1,7.539599895E0,3.537999868E0
3.645833173E0,2.099619865E1,7.075999737E0,3.745399952E0
3.655821210E0,2.187459946E1,7.454199791E0,3.574599981E0
3.665821210E0,2.142319870E1,6.587999821E0,2.671799898E0
3.675821454E0,2.166720009E1,7.185800076E0,3.867399931E0
3.685833173E0,2.222839928E1,6.819799900E0,4.709199905E0
3.695821210E0,2.192339897E1,6.734399796E0,5.099599838E0
3.705830731E0,2.147200012E1,6.990599632E0,4.172399998E0
3.715821454E0,2.214299965E1,7.014999866E0,4.599400043E0
3.725832928E0,2.080099869E1,6.685599804E0,3.440399885E0
3.735822430E0,2.213080025E1,6.258599758E0,4.721399784E0
3.745821454E0,2.267980003E1,6.575799942E0,5.843800068E0
3.755821210E0,2.156959915E1,6.039000034E0,3.794199944E0
3.765821210E0,2.193560028E1,5.685199738E0,4.623799801E0
3.775820966E0,2.231379890E1,5.136199951E0,4.965399742E0
3.785820966E0,2.189900017E1,5.709599972E0,5.929199696E0
3.795822430E0,2.144759941E1,5.306999683E0,4.818999767E0
3.805821210E0,2.182579994E1,5.599800110E0,5.221600056E0
3.815832928E0,2.249679947E1,5.136199951E0,5.368000031E0
3.825832928E0,2.178919983E1,5.050799847E0,6.039000034E0
3.835832928E0,2.172819901E1,4.465199947E0,5.148399830E0
3.845821698E0,2.169159889E1,4.587199688E0,6.051199913E0
3.855832928E0,2.231379890E1,4.855599880E0,5.270400047E0
3.865821454E0,2.231379890E1,4.855599880E0,5.270400047E0
3.875832928E0,2.171599960E1,4.660399914E0,5.551000118E0
3.885821698E0,2.248460007E1,4.867799759E0,5.977999687E0
3.895832928E0,2.239920044E1,4.953199863E0,5.465600014E0
3.905833417E0,2.247239876E1,4.782400131E0,6.380599976E0
3.915832928E0,2.270419884E1,4.282199860E0,5.001999855E0
3.925822430E0,2.230159950E1,4.574999809E0,5.380199909E0
3.935833173E0,2.189900017E1,4.477399826E0,5.660799980E0
3.945822430E0,2.180139923E1,4.196799755E0,5.563199997E0
3.955833173E0,2.198439980E1,4.111400127E0,6.282999992E0
3.965830731E0,2.288719940E1,4.306600094E0,5.611999989E0
3.975833173E0,2.189900017E1,4.294399738E0,5.770599842E0
3.985832928E0,2.227719879E1,4.209000111E0,5.990200043E0
3.995820966E0,2.237479973E1,3.842999935E0,6.307399750E0
4.005832928E0,2.211859894E1,3.623399973E0,4.989799976E0
4.015821210E0,2.219179916E1,4.209000111E0,5.880399704E0
4.025821454E0,2.231379890E1,3.806399822E0,4.892199993E0
4.035821210E0,2.210639954E1,3.525799990E0,5.294799805E0
4.045832928E0,2.139879990E1,3.916199923E0,6.160999775E0
4.055820966E0,2.144759941E1,3.318399906E0,4.660399914E0
4.065833417E0,2.217959976E1,3.452600002E0,6.002399921E0
4.075820966E0,2.191119957E1,3.049999952E0,5.294799805E0
4.085832928E0,2.199659920E1,3.257400036E0,5.795000076E0
4.095820966E0,2.192339897E1,3.147599936E0,4.892199993E0
4.105833173E0,2.277739906E1,3.550199986E0,5.929199696E0
4.115820966E0,2.152079964E1,2.671799898E0,5.087399960E0
4.125832928E0,2.199659920E1,2.976799965E0,5.807199955E0
4.135824872E0,2.210639954E1,2.769399881E0,5.209399700E0
4.145833173E0,2.202099991E1,2.757200003E0,4.806799889E0
4.155833173E0,2.211859894E1,2.769399881E0,4.916599751E0
4.165832928E0,2.155739975E1,2.366800070E0,4.196799755E0
4.175833173E0,2.230159950E1,2.964599848E0,5.221600056E0
4.185822430E0,2.239920044E1,2.586400032E0,5.233799934E0
4.195833173E0,2.182579994E1,2.671799898E0,4.904399872E0
4.205821210E0,2.210639954E1,2.110599995E0,5.331399918E0
4.215833173E0,2.242359924E1,2.671799898E0,4.623799801E0
