"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.891978362E0,-4.420059967E1,-5.276499939E1,9.994239807E1
1.901978606E0,-4.371260071E1,-5.276499939E1,1.000643997E2
1.911978606E0,-4.333440018E1,-5.341159821E1,1.003937988E2
1.921967131E0,-4.439579773E1,-5.267959976E1,9.982039642E1
1.931978606E0,-4.387120056E1,-5.259420013E1,9.894200134E1
1.941966643E0,-4.409079742E1,-5.287479782E1,9.934459686E1
1.951964934E0,-4.400539780E1,-5.267959976E1,9.994239807E1
1.961966399E0,-4.350519943E1,-5.258200073E1,9.975939941E1
1.971976409E0,-4.438359833E1,-5.306999969E1,9.953979492E1
1.981966399E0,-4.351739883E1,-5.228919983E1,1.000522003E2
1.991978362E0,-4.410300064E1,-5.305780029E1,9.995459747E1
2.001966399E0,-4.332220078E1,-5.332619858E1,9.989360046E1
2.011978362E0,-4.418840027E1,-5.249659729E1,9.943000031E1
2.021967620E0,-4.391999817E1,-5.266740036E1,1.001497955E2
2.031966155E0,-4.409079742E1,-5.297240067E1,9.944219971E1
2.041966643E0,-4.432259750E1,-5.322859955E1,1.005523987E2
2.051982024E0,-4.315139771E1,-5.274060059E1,1.008939972E2
2.061978362E0,-4.449340057E1,-5.267959976E1,9.972280121E1
2.071966643E0,-4.409079742E1,-5.231359863E1,9.943000031E1
2.081978606E0,-4.457880020E1,-5.259420013E1,9.930799866E1
2.091966399E0,-4.363940048E1,-5.311879730E1,1.007719955E2
2.101978118E0,-4.361499786E1,-5.322859955E1,1.000765991E2
2.111966887E0,-4.440800095E1,-5.248439789E1,1.003205948E2
2.121966887E0,-4.372480011E1,-5.285039902E1,1.002595978E2
2.131967376E0,-4.444459915E1,-5.299679947E1,9.852719879E1
2.141978118E0,-4.437139893E1,-5.260639954E1,9.902739716E1
2.151966643E0,-4.405419922E1,-5.308219910E1,9.844179535E1
2.161978362E0,-4.368819809E1,-5.306999969E1,9.906399536E1
2.171966643E0,-4.418840027E1,-5.277719879E1,9.944219971E1
2.181978362E0,-4.455439758E1,-5.280159760E1,9.881999969E1
2.191970549E0,-4.427379990E1,-5.288699722E1,9.903959656E1
2.201978362E0,-4.477399826E1,-5.193539810E1,9.949099731E1
2.211966643E0,-4.426160049E1,-5.270399857E1,9.883219910E1
2.221978362E0,-4.427379990E1,-5.269179916E1,9.923479462E1
2.231973967E0,-4.445679855E1,-5.270399857E1,9.881999969E1
2.241968352E0,-4.362719727E1,-5.276499939E1,1.001619949E2
2.251978118E0,-4.384679794E1,-5.245999908E1,1.009550018E2
2.261978362E0,-4.421279907E1,-5.256979752E1,1.003328018E2
2.271978362E0,-4.448119736E1,-5.269179916E1,9.941780090E1
2.281960051E0,-4.324900055E1,-5.293579865E1,1.007841949E2
2.291978362E0,-4.505459976E1,-5.280159760E1,9.910060120E1
2.301967376E0,-4.402980042E1,-5.275279999E1,1.005523987E2
2.311978606E0,-4.420059967E1,-5.296019745E1,9.984479523E1
2.321966399E0,-4.362719727E1,-5.285039902E1,1.003694000E2
2.331978606E0,-4.470079803E1,-5.258200073E1,1.003083954E2
2.341967620E0,-4.399319839E1,-5.315539932E1,9.966179657E1
2.351966155E0,-4.390779877E1,-5.258200073E1,9.994239807E1
2.361968596E0,-4.391999817E1,-5.294799805E1,1.002595978E2
2.371979094E0,-4.420059967E1,-5.258200073E1,9.993019867E1
2.381966399E0,-4.401760101E1,-5.248439789E1,1.002351990E2
2.391961028E0,-4.420059967E1,-5.276499939E1,9.994239807E1
2.401966155E0,-4.371260071E1,-5.286259842E1,9.996679688E1
2.411974456E0,-4.343199921E1,-5.294799805E1,1.002839966E2
2.421978606E0,-4.449340057E1,-5.267959976E1,9.972280121E1
2.431966399E0,-4.383459854E1,-5.293579865E1,1.007597961E2
2.441978118E0,-4.421279907E1,-5.286259842E1,1.002351990E2
2.451966643E0,-4.429819870E1,-5.267959976E1,9.983259583E1
2.461978362E0,-4.410300064E1,-5.266740036E1,1.000400009E2
2.471966887E0,-4.448119736E1,-5.221599960E1,9.961299896E1
2.481978362E0,-4.370039749E1,-5.248439789E1,9.974720001E1
2.491966643E0,-4.468859863E1,-5.239899826E1,9.971060181E1
2.501978606E0,-4.417620087E1,-5.269179916E1,9.902739716E1
2.511967620E0,-4.417620087E1,-5.259420013E1,9.923479462E1
2.521978362E0,-4.445679855E1,-5.270399857E1,9.881999969E1
2.531975432E0,-4.416399765E1,-5.326519775E1,9.884439850E1
2.541978606E0,-4.495700073E1,-5.308219910E1,9.911280060E1
2.551971282E0,-4.399319839E1,-5.306999969E1,9.935679626E1
2.561978362E0,-4.407859802E1,-5.306999969E1,9.914939880E1
2.571969329E0,-4.418840027E1,-5.287479782E1,9.953979492E1
2.581978606E0,-4.444459915E1,-5.289920044E1,9.841739655E1
2.591978606E0,-4.388339996E1,-5.211840057E1,9.923479462E1
2.601978362E0,-4.410300064E1,-5.304559708E1,1.000522003E2
2.611978362E0,-4.363940048E1,-5.283819962E1,1.006744003E2
2.621966399E0,-4.390779877E1,-5.276499939E1,9.995459747E1
2.631978606E0,-4.391999817E1,-5.256979752E1,1.004425964E2
2.641966643E0,-4.422499847E1,-5.294799805E1,1.004425964E2
2.651978362E0,-4.372480011E1,-5.313100052E1,1.003694000E2
2.661966643E0,-4.381019974E1,-5.266740036E1,1.000522003E2
2.671978606E0,-4.448119736E1,-5.231359863E1,9.940560150E1
2.681966399E0,-4.382239914E1,-5.304559708E1,1.003694000E2
2.691978362E0,-4.390779877E1,-5.314319992E1,9.975939941E1
2.701973967E0,-4.383459854E1,-5.275279999E1,1.007597961E2
2.711978362E0,-4.478619766E1,-5.297240067E1,9.971060181E1
2.721966399E0,-4.421279907E1,-5.286259842E1,1.001375961E2
2.731966155E0,-4.429819870E1,-5.258200073E1,9.993019867E1
2.741966887E0,-4.390779877E1,-5.266740036E1,9.995459747E1
2.751975188E0,-4.390779877E1,-5.266740036E1,1.000522003E2
2.761979338E0,-4.400539780E1,-5.286259842E1,9.995459747E1
2.771965667E0,-4.401760101E1,-5.256979752E1,1.002473984E2
2.781978362E0,-4.399319839E1,-5.305780029E1,9.955199432E1
2.791966155E0,-4.381019974E1,-5.296019745E1,9.975939941E1
2.801978362E0,-4.371260071E1,-5.304559708E1,9.986920166E1
2.811966643E0,-4.344419861E1,-5.245999908E1,1.006622009E2
2.821978362E0,-4.410300064E1,-5.276499939E1,9.994239807E1
2.831966887E0,-4.410300064E1,-5.230139923E1,9.993019867E1
2.841978850E0,-4.402980042E1,-5.265519714E1,1.007475967E2
2.851966643E0,-4.388339996E1,-5.241119766E1,9.903959656E1
2.861978606E0,-4.360279846E1,-5.276499939E1,9.966179657E1
2.871966887E0,-4.466419983E1,-5.298460007E1,9.891759491E1
2.881978362E0,-4.322459793E1,-5.304559708E1,1.000887985E2
2.891966399E0,-4.451779938E1,-5.266740036E1,1.006255951E2
2.901967376E0,-4.402980042E1,-5.228919983E1,1.005401993E2
2.911966399E0,-4.409079742E1,-5.315539932E1,9.964959717E1
2.921978850E0,-4.410300064E1,-5.277719879E1,9.984479523E1
2.931966643E0,-4.341979980E1,-5.304559708E1,1.000765991E2
2.941978118E0,-4.429819870E1,-5.258200073E1,9.983259583E1
2.951978362E0,-4.410300064E1,-5.276499939E1,1.000400009E2
2.961974944E0,-4.418840027E1,-5.193539810E1,9.941780090E1
2.971978606E0,-4.323679733E1,-5.247219849E1,1.003815994E2
2.981961028E0,-4.388339996E1,-5.269179916E1,9.924700165E1
2.991978606E0,-4.381019974E1,-5.258200073E1,9.995459747E1
3.001968108E0,-4.382239914E1,-5.247219849E1,1.002473984E2
3.011978362E0,-4.410300064E1,-5.200859833E1,9.991799927E1
3.021966643E0,-4.372480011E1,-5.219160080E1,1.001497955E2
3.031978606E0,-4.399319839E1,-5.277719879E1,9.953979492E1
3.041966643E0,-4.393219757E1,-5.265519714E1,1.005523987E2
3.051978362E0,-4.407859802E1,-5.249659729E1,9.933239746E1
3.061966155E0,-4.340760040E1,-5.286259842E1,9.957640076E1
3.071962004E0,-4.418840027E1,-5.296019745E1,9.963739777E1
3.081967864E0,-4.351739883E1,-5.248439789E1,9.985699463E1
3.091966399E0,-4.402980042E1,-5.237459946E1,1.005401993E2
3.101974700E0,-4.398099899E1,-5.239899826E1,9.933239746E1
3.111966643E0,-4.400539780E1,-5.276499939E1,9.994239807E1
3.121978606E0,-4.381019974E1,-5.210619736E1,1.000400009E2
3.131966643E0,-4.400539780E1,-5.248439789E1,9.984479523E1
3.141978606E0,-4.409079742E1,-5.277719879E1,9.953979492E1
3.151970549E0,-4.456660080E1,-5.250880051E1,9.911280060E1
3.161966643E0,-4.381019974E1,-5.258200073E1,9.995459747E1
3.171966887E0,-4.476179886E1,-5.242340088E1,9.900299835E1
3.181978606E0,-4.416399765E1,-5.278939819E1,9.883219910E1
3.191966887E0,-4.485939789E1,-5.270399857E1,9.900299835E1
3.201978362E0,-4.418840027E1,-5.211840057E1,9.962519836E1
3.211966887E0,-4.407859802E1,-5.213059998E1,9.902739716E1
3.221978606E0,-4.445679855E1,-5.250880051E1,9.891759491E1
3.231966643E0,-4.407859802E1,-5.250880051E1,9.913719940E1
3.241978362E0,-4.446899796E1,-5.193539810E1,9.919819641E1
3.251970305E0,-4.440800095E1,-5.210619736E1,1.002108002E2
3.261978606E0,-4.361499786E1,-5.286259842E1,9.986920166E1
3.271970549E0,-4.402980042E1,-5.209399796E1,1.005279999E2
3.281966887E0,-4.344419861E1,-5.245999908E1,1.005645981E2
3.291985686E0,-4.399319839E1,-5.277719879E1,9.964959717E1
3.301978606E0,-4.428599930E1,-5.230139923E1,9.962519836E1
3.311978362E0,-4.468859863E1,-5.267959976E1,1.000155945E2
3.321966887E0,-4.460319901E1,-5.258200073E1,1.001131973E2
3.331978606E0,-4.354179764E1,-5.265519714E1,1.005645981E2
