"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.594415717E1,-1.729854848E-3,2.277200343E-3,5.519818515E-4,2.912511487E-3
1.595411417E1,1.644515432E-4,-1.713546459E-3,8.326789830E-4,1.912234312E-3
1.596407017E1,-1.321748830E-3,-8.868919103E-4,5.214035045E-4,1.674950401E-3
1.597402717E1,-1.773953438E-3,-1.611271640E-3,9.421829600E-4,2.575037054E-3
1.598398417E1,1.324358396E-3,-9.275465854E-4,7.344610058E-4,1.775866211E-3
1.599394017E1,-1.277816249E-3,-1.904926728E-3,9.895919356E-4,2.498169811E-3
1.600389717E1,4.577754298E-4,1.855631359E-3,-9.245518595E-5,1.913497856E-3
1.601385317E1,-5.502309650E-4,-2.107152250E-3,2.019964391E-3,2.970370492E-3
1.602381017E1,-2.065560315E-3,-9.072236135E-4,4.265909083E-4,2.295990832E-3
1.603376717E1,-3.591019195E-3,-4.744600155E-4,2.141133882E-3,4.207729253E-3
1.604372317E1,-1.085796393E-3,1.106173964E-3,-1.040082425E-4,1.553509692E-3
1.605368017E1,9.909365326E-4,-1.294932095E-3,1.024106750E-3,1.925512654E-3
1.606363617E1,-1.009350875E-3,-1.761032967E-3,-6.582774222E-5,2.030851937E-3
1.607359317E1,-1.463153400E-3,-1.373310806E-5,1.143780304E-3,1.857212926E-3
1.608355017E1,1.254859497E-3,-1.194487093E-3,-1.600869466E-3,2.358867274E-3
1.609350617E1,-2.013904508E-3,1.139507280E-3,2.075091703E-3,3.108101315E-3
1.610346317E1,-2.104708925E-3,-4.946999834E-4,-1.992624719E-3,2.940251860E-3
1.611341917E1,1.164853922E-3,-4.374420387E-4,8.678766899E-4,1.517053112E-3
1.612337617E1,-1.154949423E-4,9.748870507E-4,-2.611927688E-3,2.790324370E-3
1.613333317E1,1.917828689E-3,-1.870434266E-3,7.307156920E-5,2.679912438E-3
1.614328917E1,6.983181229E-4,2.413499169E-3,3.568900283E-4,2.537714904E-3
1.615324617E1,6.114388816E-3,6.102776155E-3,1.899099443E-4,8.640931268E-3
1.616320217E1,1.787738525E-3,5.418111105E-4,-3.976444714E-4,1.909892521E-3
1.617315917E1,1.701718429E-3,2.458488103E-3,-1.205381472E-3,3.223810456E-3
1.618311617E1,2.880298067E-3,5.162461312E-4,1.049288549E-4,2.928077370E-3
1.619307217E1,8.720082697E-4,-1.969484147E-4,-7.137269713E-4,1.143937625E-3
1.620302917E1,2.711401554E-3,7.870589616E-5,-8.351407014E-4,2.838195377E-3
1.621298517E1,1.036006957E-3,1.143970294E-3,6.264019758E-4,1.665640383E-3
1.622294217E1,-1.204491593E-3,-3.002488520E-3,-2.352884971E-3,4.000225618E-3
1.623289817E1,1.569989603E-3,2.154989168E-3,3.619412892E-4,2.690696409E-3
1.624285517E1,2.740861382E-3,-1.108319615E-3,-8.374499157E-5,2.957652229E-3
1.625281217E1,2.707794774E-4,9.236722835E-4,2.485406352E-3,2.665283615E-3
1.626276817E1,6.957754958E-4,2.089658985E-3,1.955549931E-3,2.945327443E-3
1.627272517E1,6.158807082E-4,1.176461112E-3,-3.619329073E-4,1.376359409E-3
1.628268117E1,1.757295569E-3,-1.031023450E-3,2.031000797E-3,2.876814438E-3
1.629263817E1,1.387116266E-3,-1.403333386E-3,3.524103668E-4,2.004402454E-3
1.630259517E1,-1.538366312E-3,-1.441907953E-4,-3.157369792E-3,3.515159442E-3
1.631255117E1,6.749869790E-4,5.200507119E-3,-8.385553956E-4,5.310749182E-3
1.632250817E1,-3.131574020E-3,-1.875463501E-2,-7.909679785E-3,2.059383705E-2
1.633246417E1,-1.261722110E-2,-2.130567841E-2,3.898509080E-3,2.506640329E-2
1.634242117E1,2.520067617E-3,8.084297180E-3,-1.580768730E-3,8.614257453E-3
1.635237817E1,-1.294644317E-3,-4.250399768E-3,2.964935265E-4,4.453078767E-3
1.636233417E1,4.795324989E-3,7.868185639E-3,2.265658695E-4,9.217093853E-3
1.637229117E1,-1.450053882E-3,4.219122231E-3,4.824956413E-4,4.487365675E-3
1.638224717E1,1.499037724E-3,2.257824410E-3,3.303154605E-3,4.272670769E-3
1.639220417E1,2.737173345E-4,6.535362336E-4,-1.525632106E-4,7.247801881E-4
1.640216117E1,-9.766435251E-4,1.731628785E-3,-7.096747868E-4,2.110926130E-3
1.641211717E1,9.773176862E-4,3.072796622E-3,-1.019416377E-4,3.226084475E-3
1.642207417E1,2.153547946E-3,3.517398145E-3,1.051306259E-3,4.256184126E-3
1.643203017E1,4.628423601E-3,6.992823444E-3,-2.065124922E-3,8.636354885E-3
1.644198717E1,5.718376487E-3,1.071643643E-2,-1.319505274E-3,1.221813953E-2
1.645194317E1,3.208880080E-3,7.858864963E-3,-8.225594647E-4,8.528497754E-3
1.646190017E1,1.356463647E-3,2.095790580E-2,4.660996143E-3,2.151275654E-2
1.647185717E1,1.620944589E-2,-3.095497377E-3,2.499574330E-3,1.669059951E-2
1.648181317E1,1.864543930E-2,-1.468344405E-2,-2.403851133E-3,2.385444269E-2
1.649177017E1,1.135317050E-2,-3.721431643E-2,-1.260289922E-3,3.892798683E-2
1.650172617E1,1.184792630E-2,-4.523010179E-2,-1.450940035E-4,4.675635270E-2
1.651168317E1,6.474200636E-3,-6.701849401E-2,-1.449776813E-3,6.734608872E-2
1.652164017E1,-1.123741828E-2,-4.585221410E-2,8.686818182E-3,4.800172828E-2
1.653159617E1,-2.680679038E-2,-5.423797667E-2,1.908300072E-2,6.343912862E-2
1.654155317E1,-4.561435059E-2,-9.128443897E-2,2.900533378E-2,1.060887702E-1
1.655150917E1,-4.986688867E-2,-9.886352718E-2,3.853492066E-2,1.172418172E-1
1.656146617E1,-4.629597440E-2,-8.786854148E-2,5.051155016E-2,1.114253765E-1
1.657142317E1,-3.377618641E-2,-4.073698446E-2,1.264672540E-2,5.440838478E-2
1.658137917E1,-1.409753924E-3,3.118217736E-2,-8.515828848E-2,9.069867523E-2
1.659133617E1,-3.201080486E-2,-2.985055000E-2,-1.804826856E-1,1.857141533E-1
1.660129217E1,-6.267037243E-2,-8.979983628E-2,-2.600755692E-1,2.821894538E-1
1.661124917E1,-8.868598938E-2,-1.264289469E-1,-2.650569975E-1,3.067648860E-1
1.662120617E1,-9.617015719E-2,-1.125662699E-1,-2.063706219E-1,2.539856253E-1
1.663116217E1,-8.526530862E-2,-9.387966245E-2,-1.143019572E-1,1.707293217E-1
1.664111917E1,-6.747408211E-2,-6.231143326E-2,2.127825283E-2,9.427741254E-2
1.665107517E1,-4.873421416E-2,-7.134407759E-2,1.766476035E-1,1.966453072E-1
1.666103217E1,-4.557663202E-2,-1.027609035E-1,3.223732412E-1,3.414111002E-1
1.667098954E1,-4.534387216E-2,-8.456645906E-2,5.314561725E-1,5.400492718E-1
1.668094554E1,-7.543540001E-2,1.760618947E-2,7.780047655E-1,7.818515797E-1
1.669090254E1,-1.737896651E-1,4.697259888E-2,9.584661126E-1,9.752264156E-1
1.670085854E1,-2.810383141E-1,-6.662126631E-2,1.084367871E0,1.122174054E0
1.671081554E1,-3.169361055E-1,-1.719303727E-1,1.193780303E0,1.247044490E0
1.672077154E1,-3.231378496E-1,-1.171471924E-1,1.284536123E0,1.329727260E0
1.673072854E1,-2.256003916E-1,-1.652031392E-1,1.229421973E0,1.260819576E0
1.674068554E1,-1.092749536E-1,-1.779929250E-1,1.156637907E0,1.175344096E0
1.675064154E1,-7.363866270E-2,-1.605834998E-2,1.083500147E0,1.086118360E0
1.676059854E1,2.701578848E-2,6.213160604E-2,8.334531784E-1,8.362023618E-1
1.677055454E1,1.235079691E-1,1.814715862E-1,4.674973190E-1,5.164686808E-1
1.678051154E1,1.053827256E-1,4.534955621E-1,1.434447169E-1,4.871756670E-1
1.679046854E1,9.867422283E-2,5.058032274E-1,-7.130434364E-2,5.202478415E-1
1.680042454E1,1.928587556E-1,3.097681701E-1,-1.386536509E-1,3.903532422E-1
1.681038154E1,1.527475566E-1,1.101735905E-1,-4.339530319E-2,1.932697297E-1
1.682033754E1,8.929476142E-2,-6.652455777E-2,8.107900620E-2,1.377420649E-1
1.683029454E1,1.533531770E-2,-8.437199146E-2,2.437986732E-1,2.584407049E-1
1.684025154E1,-7.064967602E-2,-7.001546025E-2,3.531852663E-1,3.669242070E-1
1.685020754E1,-6.840836257E-2,-1.677824855E-1,3.499207795E-1,3.940497664E-1
1.686016454E1,-1.918770373E-2,-1.339450330E-1,2.767694890E-1,3.080759483E-1
1.687012054E1,-1.845799759E-2,-9.795119055E-3,1.758700311E-1,1.771070577E-1
1.688007754E1,4.025016353E-2,3.295101970E-2,9.229448438E-2,1.059439343E-1
1.689003454E1,5.899988115E-2,9.405086190E-2,8.024794608E-2,1.369900852E-1
1.689999054E1,3.562188521E-2,5.515933409E-2,1.404780895E-1,1.550663228E-1
1.690994754E1,2.984682284E-2,-5.582843721E-2,2.708222270E-1,2.781228611E-1
1.691990354E1,-1.092603430E-2,-8.045792580E-2,4.381876588E-1,4.456470356E-1
1.692986054E1,-2.832872607E-2,-9.811974317E-2,5.706178546E-1,5.796850323E-1
1.693981654E1,-3.459366038E-2,-7.743173838E-2,6.755433679E-1,6.808459718E-1
1.694977354E1,-1.758697815E-2,-5.164861307E-2,7.167512178E-1,7.188248669E-1
1.695973054E1,-1.779882796E-2,-8.363504894E-3,7.070901990E-1,7.073636236E-1
1.696968654E1,1.218676660E-2,-6.037233397E-3,6.039337516E-1,6.040868661E-1
1.697964354E1,3.430546448E-2,3.026060574E-2,4.568623304E-1,4.591467719E-1
1.698959954E1,1.834327355E-2,7.267250866E-2,3.794255853E-1,3.867577329E-1
1.699955654E1,1.402671821E-2,4.079325125E-3,3.163597584E-1,3.166968368E-1
1.700951354E1,2.991087735E-2,6.287618075E-3,2.415920347E-1,2.435177734E-1
1.701946954E1,2.599184588E-2,3.815289214E-2,1.933651865E-1,1.987996845E-1
1.702942654E1,7.977958769E-3,3.120177425E-2,1.855224371E-1,1.882970345E-1
1.703938254E1,1.036204398E-3,8.574079722E-3,1.729460061E-1,1.731615130E-1
1.704933954E1,1.337809209E-2,1.520961151E-2,1.646587849E-1,1.659000333E-1
1.705929654E1,2.074658498E-2,4.079346731E-2,1.671710163E-1,1.733224638E-1
1.706925254E1,7.396826148E-2,-2.473600395E-2,1.137426794E-1,1.379150851E-1
1.707920954E1,8.975617588E-2,9.376371279E-3,-1.316481829E-2,9.119978008E-2
1.708916554E1,5.685841665E-2,9.304117411E-2,-1.374215335E-1,1.754258176E-1
1.709912254E1,5.586780608E-2,9.500118345E-2,-2.062756270E-1,2.338719113E-1
1.710907954E1,6.085191295E-2,7.053046674E-2,-2.147103995E-1,2.340471271E-1
1.711903554E1,2.709288895E-2,2.792756446E-2,-1.441881955E-1,1.493459380E-1
1.712899254E1,8.042919217E-4,-3.035731427E-2,-5.493608117E-2,6.277090433E-2
1.713894854E1,-2.413917147E-2,-5.314778909E-2,-1.503988169E-2,6.027922632E-2
1.714890554E1,-5.572159961E-2,-5.211874470E-2,-2.115236968E-2,7.917501472E-2
1.715886254E1,-1.273050457E-1,-4.370424151E-2,-4.803437740E-2,1.429123396E-1
1.716881854E1,-1.411651969E-1,-2.931518108E-2,-3.176938742E-2,1.476356550E-1
1.717877554E1,-1.201950014E-1,-5.553872883E-2,-1.842717174E-3,1.324189728E-1
1.718873154E1,-7.897379249E-2,-9.713198245E-2,-1.155551672E-1,1.703657201E-1
1.719868854E1,-4.396410659E-2,-1.769194193E-2,-2.813489437E-1,2.853122423E-1
1.720864454E1,-5.304859020E-3,8.713407069E-2,-4.207577109E-1,4.297179763E-1
1.721860154E1,2.491959743E-2,1.361775249E-1,-4.857295156E-1,5.050727343E-1
1.722855854E1,2.903924137E-2,1.126468927E-1,-4.281679392E-1,4.436895132E-1
1.723851454E1,4.032476246E-2,7.452078164E-2,-2.717978954E-1,2.846990153E-1
1.724847154E1,1.571768895E-2,-1.878121984E-4,-1.384784933E-3,1.577969102E-2
1.725842754E1,-6.652006879E-3,-8.832012862E-2,2.643505633E-1,2.787936775E-1
1.726838454E1,-4.279030487E-2,-1.497504711E-1,4.821068645E-1,5.066391640E-1
1.727834154E1,-6.621402502E-2,-1.294791102E-1,6.760119200E-1,6.914775868E-1
1.728829754E1,-6.403768808E-2,-1.529431492E-1,8.244037628E-1,8.409125974E-1
1.729825454E1,-6.593151018E-3,-1.810964048E-1,8.404215574E-1,8.597370363E-1
1.730821054E1,5.759622157E-2,-1.379353553E-1,7.606796026E-1,7.752270279E-1
1.731816754E1,9.341007471E-2,3.713439777E-2,6.202736497E-1,6.283659810E-1
1.732812454E1,9.693316370E-2,1.749796122E-1,4.585608840E-1,5.002919020E-1
1.733808054E1,1.074209362E-1,1.947461516E-1,3.470016122E-1,4.121594836E-1
1.734803754E1,8.825309575E-2,1.612529010E-1,3.018711507E-1,3.534364138E-1
1.735799354E1,4.123932123E-2,1.138942763E-1,3.137007356E-1,3.362747973E-1
1.736795054E1,2.159690857E-2,-5.683253985E-3,3.277377188E-1,3.284976989E-1
1.737790654E1,-1.885897294E-2,-2.255875058E-2,4.294341505E-1,4.304395982E-1
1.738786354E1,1.343105640E-2,-1.161350384E-1,5.294944644E-1,5.422472944E-1
1.739782054E1,1.617649943E-2,-1.710495949E-1,5.962537527E-1,6.205144484E-1
1.740777654E1,2.987660095E-2,-1.561571956E-1,5.114967823E-1,5.356366673E-1
1.741773354E1,4.932384938E-2,-5.162144080E-2,3.286423683E-1,3.363085213E-1
1.742768954E1,6.035333127E-2,8.519206196E-2,1.035544127E-1,1.470500881E-1
1.743764654E1,8.902847022E-2,1.707188785E-1,-6.218869239E-2,2.023324923E-1
1.744760354E1,1.009067073E-1,1.827494502E-1,-1.487193257E-1,2.563141880E-1
1.745755954E1,5.607774481E-2,1.971091479E-1,-1.904754788E-1,2.797814105E-1
1.746751654E1,5.733262748E-2,1.916004121E-1,-2.671644092E-1,3.337282871E-1
1.747747254E1,1.694547385E-2,1.966832876E-1,-3.002313673E-1,3.593192712E-1
1.748742954E1,-3.153364733E-2,1.965320259E-1,-2.862588167E-1,3.486593155E-1
1.749738654E1,-3.853170946E-2,1.921917945E-1,-2.866238058E-1,3.472399524E-1
1.750734254E1,-6.065059826E-2,2.077417374E-1,-2.656309009E-1,3.426293916E-1
1.751729954E1,-3.020142615E-1,2.894898951E-1,-7.865917683E-1,8.909229054E-1
1.752725554E1,3.688504100E-1,3.212414086E-1,-4.526146054E-1,6.664132716E-1
1.753721254E1,1.312407553E-1,2.872069180E-2,-3.137012124E-1,3.412586477E-1
1.754716954E1,6.228192523E-2,-1.719580740E-1,-9.482398629E-2,2.060102080E-1
1.755712554E1,1.944874600E-2,-5.575119331E-2,-2.964559011E-3,5.912053693E-2
1.756708254E1,-1.121775480E-3,-3.983641043E-2,-5.485774018E-3,4.022799638E-2
1.757703854E1,4.029367119E-3,-4.436273873E-2,-1.340855844E-3,4.456552795E-2
1.758699554E1,1.306653768E-2,-5.003180727E-2,-2.692504600E-2,5.829986490E-2
1.759695254E1,7.763950620E-3,-2.018741705E-2,-2.137733065E-2,3.041054096E-2
1.760690854E1,2.978782868E-3,1.567364670E-4,-1.123787835E-2,1.162702127E-2
1.761686554E1,3.561078105E-3,1.566463523E-2,-1.245587319E-2,2.032758842E-2
1.762682154E1,5.363238975E-3,1.487101335E-2,-1.871430129E-2,2.449768240E-2
1.763677854E1,3.605552949E-3,1.215618663E-2,-3.982651234E-2,4.179621957E-2
1.764673454E1,-1.183876069E-3,1.073539071E-2,-4.832305759E-2,4.951533168E-2
1.765669154E1,-4.482043907E-3,6.610191427E-3,-3.948443756E-2,4.028404346E-2
1.766664854E1,-7.442147937E-3,6.452432135E-4,-1.807022654E-2,1.955338824E-2
1.767660392E1,-9.319392964E-3,4.539133981E-3,-1.234204136E-2,1.611771719E-2
1.768656092E1,-1.033166051E-2,-1.788803143E-3,-2.310979646E-3,1.073702251E-2
1.769651692E1,-1.165692601E-2,1.772889984E-3,-6.693006027E-3,1.355814857E-2
1.770647392E1,-1.464259718E-2,8.529596031E-3,-3.427749500E-2,3.823749892E-2
1.771643092E1,-2.391748689E-2,1.898974739E-2,-9.913304448E-2,1.037305027E-1
1.772638692E1,-3.428996727E-2,3.406963125E-2,-1.953741014E-1,2.012649526E-1
1.773634392E1,-4.799628258E-2,5.571805686E-2,-2.662502825E-1,2.762197639E-1
1.774629992E1,-4.017910734E-2,3.969461471E-2,-2.572013736E-1,2.633297736E-1
1.775625692E1,-2.835597098E-2,4.016722087E-3,-2.227040529E-1,2.245379485E-1
1.776621392E1,-1.330191921E-2,-1.977995224E-2,-1.899881959E-1,1.914776805E-1
1.777616992E1,-3.854622133E-3,-2.889462188E-2,-1.999912858E-1,2.021046058E-1
1.778612692E1,-6.271372549E-4,-4.402595572E-3,-2.462610453E-1,2.463011949E-1
1.779608292E1,-1.445572916E-2,-7.487380877E-3,-3.165132403E-1,3.169316335E-1
1.780603992E1,-2.818698622E-2,-1.440840308E-2,-3.429211378E-1,3.443791733E-1
1.781599692E1,-3.075790778E-2,-3.756581619E-2,-3.179643452E-1,3.216497540E-1
1.782595292E1,-3.697745502E-2,-6.543659419E-2,-3.033768535E-1,3.125488686E-1
1.783590992E1,-4.291318357E-2,-4.143678769E-2,-2.921681404E-1,2.981958601E-1
1.784586592E1,-2.703834884E-2,-2.765572816E-2,-2.717235982E-1,2.744624299E-1
1.785582292E1,-2.766228467E-2,-2.245014906E-2,-2.561289072E-1,2.585947182E-1
1.786577892E1,-2.253650129E-2,-5.049853586E-3,-2.344055176E-1,2.355405307E-1
1.787573592E1,-2.023674175E-2,-5.043324083E-3,-1.507157981E-1,1.521519393E-1
1.788569292E1,-1.784309186E-2,-4.208423197E-3,-4.248786718E-2,4.627424349E-2
1.789564892E1,-2.329323068E-2,-1.310542878E-2,3.522449359E-2,4.421642012E-2
1.790560592E1,-3.356850892E-2,-2.992568724E-2,1.798185706E-2,4.843282700E-2
1.791556192E1,-2.400751598E-2,-3.958128020E-2,1.604778320E-2,4.899561115E-2
1.792551892E1,-1.591283828E-2,-3.466641530E-2,3.270201851E-3,3.828410887E-2
1.793547592E1,-9.575635195E-3,-3.303548321E-2,-8.860203438E-3,3.551815234E-2
1.794543192E1,-5.369171500E-3,-3.347942978E-2,-1.480278093E-2,3.699760187E-2
1.795538892E1,1.052093320E-2,-6.608473137E-3,-1.487809233E-2,1.938348741E-2
1.796534492E1,2.363407239E-2,1.586008444E-2,-1.551352255E-2,3.241575294E-2
1.797530192E1,1.621669531E-2,2.730974928E-2,-3.043833748E-2,4.399199928E-2
1.798525892E1,7.941988297E-3,4.368925467E-2,-3.846403956E-2,5.874783819E-2
1.799521492E1,-2.640102291E-3,1.439333428E-2,5.129273050E-4,1.464244878E-2
1.800517192E1,-1.185677014E-2,2.326831967E-2,3.060773481E-3,2.629384020E-2
1.801512792E1,-1.638999395E-2,2.914662100E-2,-1.374208368E-4,3.343914326E-2
1.802508492E1,-1.402244344E-2,3.264148906E-2,-1.932391431E-3,3.557850285E-2
1.803504192E1,-5.534319207E-3,2.441215701E-2,-6.631753873E-3,2.589521691E-2
1.804499792E1,3.127612174E-3,3.488343954E-2,-1.569928415E-2,3.838103483E-2
1.805495492E1,4.405989777E-3,3.976015747E-2,-4.962229356E-2,6.373895893E-2
1.806491092E1,8.122963831E-3,4.472428933E-2,-9.896614403E-2,1.089061167E-1
1.807486792E1,3.784113098E-3,4.885512218E-2,-1.069867685E-1,1.176745984E-1
1.808482392E1,-8.065355942E-3,3.025454283E-2,-1.027613953E-1,1.074257496E-1
1.809478092E1,-2.024528570E-2,1.812267862E-2,-1.147174165E-1,1.178914277E-1
1.810473792E1,-3.617258742E-2,2.453503758E-2,-1.645299792E-1,1.702367123E-1
1.811469392E1,-5.411270633E-2,4.074676335E-2,-2.262306213E-1,2.361541398E-1
1.812465092E1,-6.350967288E-2,2.424715087E-2,-2.832118869E-1,2.912565463E-1
1.813460692E1,1.183725521E-2,-1.004945040E-1,-3.016425371E-1,3.181626724E-1
1.814456392E1,6.858921796E-2,5.404713377E-2,-5.190899372E-1,5.263838299E-1
1.815452092E1,2.059221081E-2,9.059211612E-2,-6.728287935E-1,6.792124528E-1
1.816447692E1,-2.268098295E-3,-5.399279762E-4,-5.594189167E-1,5.594237751E-1
1.817443392E1,3.855575249E-2,2.862444147E-2,-3.268588781E-1,3.303674181E-1
1.818438992E1,5.332537740E-2,-2.356099896E-2,-1.014457345E-1,1.170040751E-1
1.819434692E1,4.357302934E-2,2.869647555E-2,3.733905032E-5,5.217372892E-2
1.820430392E1,3.651192412E-2,8.090081811E-2,-1.186752506E-2,8.954831726E-2
1.821425992E1,2.100446820E-2,1.807077415E-2,-5.917353556E-3,2.833294259E-2
1.822421692E1,4.822568037E-3,2.591150347E-3,-1.009680331E-3,5.566927066E-3
1.823417292E1,7.493942045E-3,3.216075478E-3,-3.186687827E-4,8.161118713E-3
1.824412992E1,5.094434135E-3,7.023178041E-4,1.599339768E-3,5.385573056E-3
1.825408692E1,1.024562214E-2,1.296143513E-2,5.972931162E-3,1.756836590E-2
1.826404292E1,9.984632023E-3,1.702035964E-2,8.209187537E-3,2.137232507E-2
1.827399992E1,6.435129791E-3,4.774433002E-2,1.317057759E-2,4.994392914E-2
1.828395592E1,1.222963538E-2,6.275284290E-2,2.756895870E-2,6.962421100E-2
1.829391292E1,2.320783585E-2,5.238950625E-2,4.544566199E-2,7.313393333E-2
1.830386892E1,4.730864242E-2,-1.833517221E-3,7.377690077E-2,8.766128290E-2
1.831382592E1,8.503732085E-2,-1.097992882E-1,2.480599843E-2,1.410764587E-1
1.832378292E1,1.382619292E-1,-1.238535866E-1,2.401623409E-3,1.856390039E-1
1.833373892E1,1.205540970E-1,-4.684595391E-2,1.569189131E-3,1.293456457E-1
1.834369592E1,6.319387257E-2,-6.010689586E-2,-5.186184775E-3,8.736819200E-2
1.835365292E1,9.283330292E-2,-9.432156384E-2,-1.868753880E-2,1.336555410E-1
1.836360892E1,8.813841641E-2,-7.654949278E-2,-2.842512168E-2,1.201507088E-1
1.837356592E1,2.431907691E-3,-4.523548298E-3,-3.997469321E-4,5.151355339E-3
1.838352192E1,-4.525622353E-4,-1.958125737E-3,6.998723838E-4,2.128118965E-3
1.839347892E1,1.616654568E-3,-6.773322821E-3,1.136409119E-4,6.964509192E-3
1.840343492E1,-4.314737860E-3,3.857749980E-3,3.289460437E-3,6.657307840E-3
1.841339192E1,4.939360544E-3,-2.834112383E-3,-9.461711161E-4,5.772756306E-3
1.842334892E1,3.729220480E-3,-5.470641889E-3,-4.088967573E-3,7.781687727E-3
1.843330492E1,6.222246680E-3,-1.084904280E-2,-7.143002003E-3,1.440279698E-2
1.844326192E1,7.232383825E-3,-2.352435701E-2,-1.487335935E-2,2.875620919E-2
1.845321792E1,1.517619845E-2,-2.956178971E-2,-2.676983550E-2,4.267130772E-2
1.846317492E1,5.922221765E-2,-4.137024656E-2,-7.392083853E-2,1.033588832E-1
1.847313192E1,3.487069532E-2,-3.231652454E-2,-1.021004245E-1,1.126269054E-1
1.848308792E1,1.503813639E-2,-2.101700008E-2,-1.066616178E-1,1.097477131E-1
1.849304492E1,1.489660237E-2,-1.606206037E-2,-1.328608692E-1,1.346547775E-1
1.850300092E1,1.604655385E-2,-2.088611014E-2,-1.979732960E-1,1.997176693E-1
1.851295792E1,9.668041952E-3,-6.009446457E-2,-2.115734369E-1,2.201547976E-1
1.852291392E1,4.871688783E-3,-1.540928427E-2,-2.033397406E-1,2.039809538E-1
1.853287092E1,7.010138128E-3,-2.338769287E-2,-2.212652713E-1,2.226082804E-1
1.854282792E1,7.307612803E-3,-1.859267056E-2,-1.741267890E-1,1.752690139E-1
1.855278392E1,1.951739658E-3,-8.043182082E-3,-2.177028358E-2,2.329049834E-2
1.856274092E1,5.833563395E-3,-1.007597335E-2,1.261266647E-3,1.171095617E-2
1.857269692E1,3.680750728E-3,-1.548338332E-3,-2.179214731E-3,4.549093795E-3
1.858265392E1,2.455696696E-3,-1.161380904E-3,5.650892854E-5,2.717065536E-3
1.859261092E1,1.794236829E-3,9.234054014E-4,1.759799197E-4,2.025569615E-3
1.860256692E1,4.633965436E-3,-7.314945105E-5,-3.188354895E-4,4.645497022E-3
1.861252392E1,8.068281226E-3,-1.919840463E-3,-2.215686720E-3,8.584417102E-3
1.862247992E1,4.544386640E-3,-2.329700859E-3,-2.606105991E-3,5.733301358E-3
1.863243692E1,2.908236347E-3,-1.093892613E-3,9.687074926E-4,3.254663409E-3
1.864239392E1,1.086895820E-2,-1.684315503E-3,-1.437991392E-3,1.109229418E-2
1.865234992E1,9.154208004E-3,-3.013031092E-3,-3.122030757E-4,9.642372701E-3
1.866230692E1,7.225813344E-3,-3.129677381E-3,-1.946585253E-3,8.111501288E-3
1.867226346E1,5.168374628E-3,-6.504032644E-4,1.896759495E-4,5.212590303E-3
1.868222046E1,2.221853239E-3,1.087841927E-3,-3.078025766E-4,2.492944906E-3
1.869217746E1,2.581557492E-3,2.575290622E-3,2.886890434E-4,3.657854868E-3
1.870213346E1,2.900604159E-3,6.269220030E-4,1.017353497E-4,2.969324126E-3
1.871209046E1,3.950682934E-3,1.770264120E-3,-7.617580704E-4,4.395680386E-3
1.872204646E1,5.678009242E-3,-5.365660181E-4,-2.634809352E-4,5.709388255E-3
1.873200346E1,5.285859108E-3,-3.043134231E-3,-2.929073293E-3,6.766124652E-3
1.874195946E1,4.115666263E-3,-2.699320205E-3,-2.722145990E-3,5.624510391E-3
1.875191646E1,2.654634882E-3,-1.091073500E-3,-1.177599654E-3,3.102300547E-3
1.876187346E1,1.219687983E-4,-8.615090046E-4,-1.109156292E-3,1.409716934E-3
1.877182946E1,2.748575527E-3,3.013812704E-3,1.609599451E-3,4.385036469E-3
1.878178646E1,2.086513676E-3,4.954990465E-3,6.588508841E-4,5.416599885E-3
1.879174246E1,2.438545693E-3,3.526039189E-3,2.409630455E-3,4.917903658E-3
1.880169946E1,1.330404426E-3,2.472492633E-3,2.133993432E-3,3.526630648E-3
1.881165646E1,2.563467715E-3,2.293078462E-3,-1.664215699E-3,3.820888568E-3
1.882161246E1,1.107517630E-3,2.669455425E-4,-8.207927458E-4,1.404121061E-3
1.883156946E1,1.243812032E-3,1.027076039E-3,-2.211183310E-4,1.628142155E-3
1.884152546E1,8.107582107E-5,-7.742861053E-4,9.739538655E-5,7.845878682E-4
1.885148246E1,3.267382272E-4,1.811273978E-4,4.237724934E-4,5.649319689E-4
1.886143946E1,3.766477108E-3,-2.440488432E-3,-1.578619704E-4,4.490796588E-3
1.887139546E1,3.409366123E-3,2.313603414E-3,1.564395614E-3,4.407252178E-3
1.888135246E1,3.821090795E-3,2.565005794E-3,-4.388340749E-4,4.623047148E-3
1.889130846E1,1.409253804E-3,3.312536515E-3,-5.629984662E-4,3.643605594E-3
1.890126546E1,-7.809298113E-4,-3.372534411E-5,-1.766214613E-3,1.931450964E-3
1.891122246E1,7.529914146E-4,-2.700311597E-5,7.181784604E-4,1.040915722E-3
1.892117846E1,-2.179415431E-3,1.166625647E-3,-1.366544049E-3,2.824590175E-3
1.893113546E1,-3.176742699E-3,2.118738485E-4,2.143221907E-3,3.837966238E-3
1.894109146E1,1.822543098E-3,-2.149018459E-3,-6.219381467E-4,2.885610982E-3
1.895104846E1,-2.218642272E-3,-1.882445882E-3,-8.936282247E-4,3.043771909E-3
1.896100446E1,3.667544806E-4,-7.767014904E-4,-1.645172480E-3,1.855900467E-3
1.897096146E1,1.710355282E-3,-2.693212591E-3,-4.566204734E-4,3.222919718E-3
1.898091846E1,-8.492087945E-4,-2.537570545E-4,8.667041548E-4,1.239646849E-3
