"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.573379708E0,-2.350112915E-2,9.415420532E-2,9.773775330E0
3.583335708E0,-1.916015625E-2,9.295669556E-2,9.760752411E0
3.593290708E0,-2.604583740E-2,9.400451660E-2,9.741741943E0
3.603245708E0,-2.499801636E-2,9.954299927E-2,9.751621399E0
3.613201708E0,-2.095642090E-2,1.097218323E-1,9.758656769E0
3.623156708E0,-9.879455566E-3,1.115180969E-1,9.752519531E0
3.633111708E0,-9.580078125E-3,9.969268799E-2,9.754465485E0
3.643067708E0,-1.796264648E-2,1.056802368E-1,9.761949921E0
3.653022708E0,-1.137634277E-2,9.310638428E-2,9.759554901E0
3.662978708E0,-1.526824951E-2,8.472381592E-2,9.761650543E0
3.672933708E0,-1.796264648E-2,8.921447754E-2,9.766141205E0
3.682888708E0,-1.631607056E-2,9.505233765E-2,9.760752411E0
3.692844708E0,-1.511856079E-2,9.759704590E-2,9.751621399E0
3.702799708E0,-1.362167358E-2,1.068777466E-1,9.751920776E0
3.712754708E0,-2.439926147E-2,1.110690308E-1,9.763446808E0
3.722710708E0,-1.841171265E-2,1.004411316E-1,9.757608948E0
3.732665708E0,-2.514770508E-2,9.714797974E-2,9.752070465E0
3.742621708E0,-1.990859985E-2,9.160949707E-2,9.762398987E0
3.752576708E0,-2.649490356E-2,9.939331055E-2,9.754166107E0
3.762531708E0,-2.125579834E-2,9.699829102E-2,9.760153656E0
3.772487708E0,-8.532257080E-3,9.550140381E-2,9.761650543E0
3.782442708E0,-7.035369873E-3,1.005908203E-1,9.763147430E0
3.792397708E0,-9.280700684E-3,1.046324158E-1,9.754615173E0
3.802353708E0,-8.232879639E-3,9.445358276E-2,9.761500854E0
3.812308708E0,-1.556762695E-2,8.666976929E-2,9.758956146E0
3.822263708E0,-2.335144043E-2,8.771759033E-2,9.757908325E0
3.832219708E0,-2.035766602E-2,8.562194824E-2,9.749076691E0
3.842174708E0,-1.362167358E-2,9.370513916E-2,9.761051788E0
3.852130708E0,-1.317260742E-2,1.035845947E-1,9.755962372E0
3.862085708E0,-1.167572021E-2,1.187031555E-1,9.758357391E0
3.872040708E0,-2.170486450E-2,1.118174744E-1,9.751471710E0
3.881996708E0,-2.185455322E-2,1.058299255E-1,9.758507080E0
