"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.927590328E0,1.595315933E-1,3.799094558E-1,-5.655288696E-2
3.945482357E0,1.978372782E-1,3.527311683E-1,-7.668876648E-2
3.963371822E0,6.039042771E-2,3.989357948E-1,-1.436758041E-1
3.981266781E0,5.660390854E-2,3.919473886E-1,-1.768302917E-2
3.999158993E0,1.599323004E-1,3.651684523E-1,-1.291065216E-1
4.017054013E0,3.134357929E-1,3.127637208E-1,-1.797351837E-1
4.034941525E0,5.099616647E-1,2.787072361E-1,-6.622600555E-2
4.052832638E0,5.872166753E-1,2.357198894E-1,-1.001291275E-1
4.070727535E0,5.815101266E-1,1.947762668E-1,-8.862400055E-2
4.088619869E0,5.976311564E-1,1.814025640E-1,-5.540466309E-2
4.106511959E0,5.913190842E-1,1.892044991E-1,-4.045867920E-2
4.124404293E0,6.143748760E-1,1.682472229E-1,-7.662773132E-3
4.142296139E0,7.008253336E-1,8.845438063E-2,-9.855270386E-3
4.160188473E0,9.194355011E-1,1.970645040E-2,-3.703594208E-2
4.178080807E0,1.025228620E0,-2.848497778E-2,1.295528412E-1
4.195972653E0,1.028368115E0,-3.017240763E-2,-1.629257202E-2
4.213867978E0,1.004587770E0,-8.684296161E-2,1.101016998E-2
4.231757076E0,1.053442001E0,-1.483909190E-1,-3.578758240E-2
4.249649471E0,1.000073910E0,-1.436561048E-1,-9.129333496E-2
4.267541500E0,9.380477667E-1,-1.550163329E-1,-3.645420074E-2
4.285430721E0,8.737020493E-1,-1.617378891E-1,-7.704162598E-2
4.303325924E0,8.269565105E-1,-1.524305195E-1,-6.383132935E-2
4.321217953E0,7.684442997E-1,-1.501682103E-1,-3.411865234E-2
4.339110348E0,7.235342860E-1,-1.594728380E-1,-1.114997864E-1
4.357002194E0,6.645692587E-1,-1.491451412E-1,-6.238269806E-2
4.374896054E0,7.044250965E-1,-1.458404213E-1,-6.766414642E-2
4.392775143E0,8.626122475E-1,-1.818663776E-1,-4.185676575E-2
4.410678768E0,1.317911625E0,-3.084848225E-1,-1.391506195E-2
4.428571346E0,2.238306284E0,-5.379857421E-1,-1.147413254E-1
4.446445347E0,2.530836582E0,-7.721719146E-1,-4.109840393E-1
4.464355221E0,-7.505967617E-1,8.018139750E-2,-2.543630600E-1
4.482234310E0,-2.225385010E-1,1.254540980E-1,-1.082506180E-1
4.500136715E0,4.224859476E-1,3.565994650E-2,-2.131452560E-1
4.518031979E0,1.000139564E-1,-1.715854555E-1,-5.153656006E-3
4.535924008E0,-1.647386551E-1,-8.437408507E-2,-2.037887573E-1
4.553816158E0,-9.257895499E-2,4.216685146E-2,-3.703594208E-2
4.571708309E0,2.360939980E-3,1.978822798E-2,-1.500072479E-1
4.589602901E0,-7.740685344E-2,-3.504604846E-2,-3.618621826E-2
4.607492672E0,4.678083956E-2,-5.663351342E-2,-1.215801239E-1
4.625374020E0,-1.799784601E-2,-3.764196485E-2,-4.644393921E-3
4.643276852E0,-7.435324788E-2,5.473375320E-3,5.704879761E-3
4.661169186E0,4.746910930E-2,-4.727789760E-2,-4.755783081E-2
4.679061520E0,5.315247178E-2,-4.424887896E-2,-8.338546753E-2
4.696955380E0,-8.477851003E-2,-2.392808348E-2,-4.175090790E-2
4.714845455E0,1.958228648E-2,-8.911460638E-3,-9.112834930E-2
4.732726254E0,-1.652136445E-3,-6.986804307E-3,-8.059787750E-2
4.750630062E0,-3.349766135E-2,-4.985895753E-2,-5.357074738E-2
4.768511715E0,-7.093562186E-2,-1.767341793E-2,-5.088615417E-2
4.786414303E0,-1.433618367E-2,2.301178873E-3,-7.853317261E-2
4.804308102E0,-1.237674057E-2,-1.320978254E-2,-4.865837097E-2
4.822198422E0,-8.734653890E-2,-2.990873158E-2,-1.666927338E-2
4.840091000E0,-1.727464795E-2,-2.381054312E-2,-2.325248718E-2
4.857983151E0,-1.500646770E-2,-1.101682335E-2,-3.957557678E-2
4.875875240E0,-5.587510765E-2,-1.450663060E-2,-3.030395508E-2
4.893767025E0,-9.065225720E-3,-1.901695132E-2,-3.148841858E-2
4.911659420E0,9.235158563E-3,-3.477703780E-2,-2.386569977E-2
4.929551693E0,-3.417029977E-2,-2.129664272E-2,-2.410125732E-2
4.947443844E0,-2.321256697E-2,-2.994696051E-2,-5.655288696E-3
4.965335934E0,-1.807923615E-2,-4.118777066E-2,-1.627445221E-2
4.983228024E0,-5.539734662E-2,-1.527676731E-2,-3.027439117E-2
5.001117244E0,-1.201657951E-2,-9.284831583E-3,-7.064914703E-2
5.019012508E0,-6.841704249E-3,-3.802446276E-2,-6.205368042E-2
5.036903682E0,-4.961396754E-2,-5.715347826E-3,-5.451583862E-2
5.054796627E0,-2.244333923E-2,7.295086980E-4,-5.312728882E-2
5.072688900E0,-1.540356874E-2,-3.562381119E-2,-4.872989655E-2
5.090581051E0,-5.007798225E-2,-4.138506949E-3,-3.199958801E-2
5.108464596E0,-2.596220374E-2,-2.639167011E-3,-4.166316986E-2
5.126365292E0,-2.022548020E-2,-2.887196094E-2,-4.095745087E-2
5.144257565E0,-6.911793351E-2,-2.324404567E-2,-1.154136658E-2
5.162149715E0,-3.062045574E-2,-1.379875839E-2,-2.089977264E-2
5.180041683E0,-1.370213926E-2,-3.988604993E-2,-3.056907654E-2
5.197922115E0,-3.764244914E-2,-2.386441082E-2,-1.923656464E-2
5.215826656E0,-7.320910692E-3,-2.195839584E-2,-3.297519684E-2
5.233718258E0,-8.417338133E-3,-3.180621564E-2,-6.167221069E-2
5.251610287E0,-2.893140912E-2,-1.915322244E-2,-7.070255280E-2
5.269485043E0,7.742553949E-3,-2.239725739E-2,-8.234596252E-2
5.287395016E0,-1.793640852E-2,-2.565862983E-2,-7.439899445E-2
5.305285458E0,-2.438317239E-2,-1.666954905E-2,-8.323383331E-2
5.323179196E0,-9.681403637E-3,-1.473060250E-2,-8.863544464E-2
5.341071285E0,-4.830385745E-2,-3.239803016E-3,-7.208156586E-2
5.358963619E0,-2.433165908E-2,-1.240470260E-2,-5.167007446E-2
5.376855709E0,-3.690042347E-2,-2.675512433E-2,-4.877281189E-2
5.394747799E0,-5.299837887E-2,-1.343875378E-2,-3.381824493E-2
5.412640194E0,-3.050784767E-2,-2.464268357E-2,-3.546905518E-2
5.430532223E0,-3.348876536E-2,-3.114097565E-2,-3.516864777E-2
5.448412594E0,-4.035292566E-2,-1.084847748E-2,-3.686428070E-2
5.466313534E0,-1.134991646E-2,-2.599208057E-2,-3.842926025E-2
5.484208492E0,-2.139315009E-2,-2.719876170E-2,-4.661178589E-2
5.502089413E0,-1.783917844E-2,-1.959840953E-2,-5.105304718E-2
5.519993404E0,2.781808376E-3,-1.575207710E-2,-5.903530121E-2
5.537885067E0,-1.975564659E-2,-3.835172206E-2,-7.030105591E-2
5.555777096E0,-1.334309578E-2,-1.441781968E-2,-6.664752960E-2
5.573669186E0,-4.703119397E-3,-1.443047076E-2,-8.561038971E-2
5.591561581E0,-2.829687297E-2,-1.777249575E-2,-8.250617981E-2
5.609456966E0,-2.137005329E-2,-7.901296020E-3,-7.470989227E-2
5.627345394E0,-2.431644499E-2,-1.184338331E-2,-7.176208496E-2
5.645240840E0,-2.598656714E-2,-7.970556617E-3,-5.734920502E-2
5.663130123E0,-3.554943204E-2,-1.307816803E-2,-6.543159485E-2
5.681021725E0,-3.635174036E-2,-1.662535220E-2,-4.971981049E-2
5.698914669E0,-2.850723267E-2,-1.176135242E-2,-4.499912262E-2
5.716806637E0,-3.694485128E-2,-1.721556485E-2,-2.986240387E-2
5.734698788E0,-3.140468895E-2,-1.442797482E-2,-3.083038330E-2
5.752590878E0,-1.049248874E-2,-2.354440093E-2,-2.780628204E-2
5.770471432E0,-2.095998824E-2,-2.454598248E-2,-3.409671783E-2
5.788371090E0,-1.896890998E-2,-1.753535867E-2,-4.489040375E-2
5.806264522E0,-5.992680788E-3,-2.719745785E-2,-4.913425446E-2
5.824162594E0,-1.382143795E-2,-2.100649476E-2,-5.939960480E-2
5.842051571E0,-1.201918721E-2,-1.732203364E-2,-6.566143036E-2
5.859943844E0,-1.418650150E-3,-2.392851561E-2,-7.851505280E-2
5.877836178E0,-7.983237505E-3,-1.477183402E-2,-8.370685577E-2
5.895728573E0,-1.033131778E-2,-1.541482657E-2,-7.152748108E-2
