"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.894859921E0,1.819019890E1,2.439999878E-1,-2.979240036E1
1.904872128E0,1.771439934E1,-6.100000143E-1,-3.009739876E1
1.914859921E0,1.765340042E1,1.829999983E-1,-2.810879898E1
1.924871884E0,1.765340042E1,1.829999983E-1,-2.810879898E1
1.934877499E0,1.834879875E1,1.829999983E-1,-2.837719917E1
1.944871884E0,1.737279892E1,5.489999652E-1,-2.874320030E1
1.954872128E0,1.707999992E1,1.708000004E-1,-2.843820000E1
1.964872128E0,1.804380035E1,2.805999815E-1,-2.799899864E1
1.974871640E0,1.815359879E1,1.829999983E-1,-2.859679985E1
1.984860409E0,1.804380035E1,1.829999983E-1,-2.819419861E1
1.994872128E0,1.737279892E1,-1.219999976E-2,-2.842599869E1
2.004860653E0,1.775099945E1,-9.759999812E-2,-2.809659958E1
2.014872128E0,1.822679901E1,4.757999778E-1,-2.779159927E1
2.024860897E0,1.844639969E1,3.659999967E-1,-2.848699951E1
2.034872128E0,1.788520050E1,4.513999820E-1,-2.910919952E1
2.044861142E0,1.786079979E1,4.513999820E-1,-2.860899925E1
2.054872128E0,1.810479927E1,2.073999941E-1,-2.719379997E1
2.064860165E0,1.814139938E1,-1.951999962E-1,-2.818199921E1
2.074871640E0,1.758020020E1,-1.219999939E-1,-2.891399956E1
2.084857724E0,1.797060013E1,2.683999836E-1,-2.890180016E1
2.094871640E0,1.823900032E1,-1.829999983E-1,-2.797459984E1
2.104860165E0,1.776319885E1,-1.097999960E-1,-2.849919891E1
2.114872128E0,1.823900032E1,-0.000000000E0,-2.827960014E1
2.124872128E0,1.717759895E1,6.344000101E-1,-2.874320030E1
2.134871884E0,1.776319885E1,8.540000021E-2,-2.851140022E1
2.144871884E0,1.882460022E1,2.928000093E-1,-2.815760040E1
2.154860409E0,1.814139938E1,6.588000059E-1,-2.799899864E1
2.164871884E0,1.786079979E1,1.708000004E-1,-2.860899925E1
2.174873593E0,1.728739929E1,3.537999988E-1,-2.884079933E1
2.184871884E0,1.843420029E1,-9.759999812E-2,-2.826739883E1
2.194860653E0,1.855620003E1,2.683999836E-1,-2.868219948E1
2.204871884E0,1.814139938E1,2.805999815E-1,-2.819419861E1
2.214860653E0,1.737279892E1,3.537999988E-1,-2.863339996E1
2.224871884E0,1.738500023E1,-2.439999953E-2,-2.882859993E1
2.234860165E0,1.794619942E1,-9.759999812E-2,-2.798679924E1
2.244871884E0,1.792179871E1,1.219999976E-2,-2.759639931E1
2.254860165E0,1.816580009E1,9.271999598E-1,-2.870660019E1
2.264872128E0,1.766559982E1,-2.073999941E-1,-2.849919891E1
2.274866024E0,1.794619942E1,2.805999815E-1,-2.830399895E1
2.284871640E0,1.854399872E1,8.540000021E-2,-2.836499977E1
2.294871884E0,1.834879875E1,6.588000059E-1,-2.829179955E1
2.304871640E0,1.844639969E1,4.635999799E-1,-2.838939857E1
2.314871884E0,1.786079979E1,-3.903999925E-1,-2.838939857E1
2.324860653E0,1.843420029E1,1.951999962E-1,-2.807219887E1
2.334871884E0,1.776319885E1,1.708000004E-1,-2.851140022E1
2.344860165E0,1.871479988E1,-8.540000021E-2,-2.775499916E1
2.354872128E0,1.842199898E1,-8.540000021E-2,-2.776719856E1
2.364860409E0,1.814139938E1,9.759999812E-2,-2.808440018E1
2.374872128E0,1.793400002E1,-8.540000021E-2,-2.779159927E1
